Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Gonçalo Guedes,17.0,pt POR,FW,25-306,57,0,0,0,0,1,0,0,0,27,0,0,0,0.1,0.1,0.0,2,0,16,24,66.7,3,16,1,1,0,Wolverhampton Wanderers
Diego Costa,29.0,es ESP,FW,33-359,33,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,10,12,83.3,3,9,1,0,0,Wolverhampton Wanderers
Pedro Neto,7.0,pt POR,AM,22-206,23,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,0,4,0,1,0,Wolverhampton Wanderers
Adama Traoré,37.0,es ESP,AM,26-249,67,0,0,0,0,2,0,0,0,37,2,0,0,0.1,0.1,0.1,1,0,14,24,58.3,2,26,4,6,1,Wolverhampton Wanderers
Daniel Podence,10.0,pt POR,AM,26-345,90,0,0,0,0,4,3,0,0,38,1,0,0,0.1,0.1,0.1,2,0,22,28,78.6,7,30,1,3,1,Wolverhampton Wanderers
Matheus Nunes,27.0,pt POR,CM,24-035,71,0,0,0,0,2,0,0,0,55,3,0,1,0.1,0.1,0.1,3,0,34,38,89.5,3,36,1,5,3,Wolverhampton Wanderers
Chem Campbell,77.0,wls WAL,CM,19-275,19,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,7,10,70.0,2,10,2,2,2,Wolverhampton Wanderers
João Moutinho,28.0,pt POR,CM,36-023,90,0,0,0,0,0,0,1,0,86,1,1,0,0.0,0.0,0.0,2,0,72,83,86.7,9,51,3,0,0,Wolverhampton Wanderers
Rayan Aït-Nouri,3.0,dz ALG,WB,21-117,90,0,0,0,0,1,0,0,0,78,1,0,0,0.0,0.0,0.0,5,0,57,68,83.8,11,48,4,8,5,Wolverhampton Wanderers
Nélson Semedo,22.0,pt POR,WB,28-319,72,0,0,0,0,0,0,0,0,46,0,0,3,0.0,0.0,0.0,3,0,32,37,86.5,4,36,1,1,0,Wolverhampton Wanderers
Boubacar Traoré,6.0,ml MLI,WB,21-042,18,0,0,0,0,0,0,0,0,18,1,1,1,0.0,0.0,0.0,1,0,13,14,92.9,1,10,1,0,0,Wolverhampton Wanderers
Max Kilman,23.0,eng ENG,CB,25-131,90,0,0,0,0,0,0,0,0,83,1,3,5,0.0,0.0,0.0,3,0,59,70,84.3,9,51,2,0,0,Wolverhampton Wanderers
Rúben Neves,8.0,pt POR,CB,25-202,90,0,0,0,0,2,0,1,0,101,1,1,2,0.0,0.0,0.0,2,0,79,93,84.9,7,68,1,0,0,Wolverhampton Wanderers
Jonny Castro,19.0,es ESP,CB,28-212,90,0,0,0,0,1,1,0,0,102,1,2,1,0.0,0.0,0.1,4,0,81,92,88.0,12,62,2,2,1,Wolverhampton Wanderers
José Sá,1.0,pt POR,GK,29-257,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,18,20,90.0,0,12,0,0,0,Wolverhampton Wanderers
15 Players,,,,,990,0,0,0,0,15,4,2,0,726,12,8,13,0.7,0.7,0.5,30,0,518,618,83.8,73,469,24,29,13,Wolverhampton Wanderers
