Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Allan Saint-Maximin,10.0,fr FRA,LW,26-005,45,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,8,14,57.1,1,11,0,1,1,Newcastle United
Elliot Anderson,32.0,eng ENG,LW,20-131,45,0,0,0,0,2,1,0,0,24,2,0,1,0.2,0.2,0.1,2,0,13,18,72.2,1,11,0,2,2,Newcastle United
Jacob Murphy,23.0,eng ENG,RW,28-021,83,0,0,0,0,2,0,0,0,43,0,0,0,0.2,0.2,0.6,7,1,25,37,67.6,5,24,5,3,1,Newcastle United
Matt Ritchie,11.0,sct SCO,RW,33-188,7,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,9,9,100.0,0,5,0,0,0,Newcastle United
Joe Willock,28.0,eng ENG,LM,23-209,90,0,1,0,0,2,0,0,0,48,2,3,1,0.3,0.3,0.5,4,1,31,36,86.1,7,23,3,3,2,Newcastle United
Bruno Guimarães,39.0,br BRA,CM,25-121,90,0,0,0,0,2,1,0,0,54,3,0,0,0.2,0.2,0.0,3,0,38,45,84.4,7,31,2,2,0,Newcastle United
Sean Longstaff,36.0,eng ENG,RM,25-138,90,0,0,0,0,2,0,0,0,49,1,2,1,0.1,0.1,0.1,3,0,29,37,78.4,7,24,3,2,2,Newcastle United
Dan Burn,33.0,eng ENG,LB,30-312,90,0,0,0,0,0,0,1,0,44,3,1,1,0.0,0.0,0.0,0,0,27,36,75.0,1,13,0,0,0,Newcastle United
Sven Botman,4.0,nl NED,CB,23-064,90,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0.0,0.0,1,0,63,73,86.3,5,43,0,0,0,Newcastle United
Fabian Schär,5.0,ch SUI,CB,31-087,90,0,0,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.0,0,0,50,68,73.5,6,37,0,0,0,Newcastle United
Kieran Trippier,2.0,eng ENG,RB,32-179,90,0,0,0,0,0,0,0,0,86,3,2,0,0.0,0.0,0.1,5,0,53,80,66.3,13,23,0,1,1,Newcastle United
Nick Pope,22.0,eng ENG,GK,30-332,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,10,0,0,0,Newcastle United
13 Players,,,,,990,2,1,1,1,14,3,1,0,590,15,8,6,2.4,1.7,1.5,28,3,384,498,77.1,54,278,14,21,9,Newcastle United
