Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Alexandre Lacazette,9.0,fr FRA,FW,30-192,84,0,0,0,0,0,0,0,0,23,3,0,0,0.0,0.0,0.0,2,1,11,15,73.3,2,10,0,1,1,Arsenal
Pierre-Emerick Aubameyang,14.0,ga GAB,FW,32-171,6,0,0,0,0,2,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,2,0,0,0,Arsenal
Gabriel Martinelli,35.0,br BRA,LW,20-171,70,0,0,0,0,1,0,0,0,26,1,1,2,0.0,0.0,0.0,0,0,9,18,50.0,1,12,2,0,0,Arsenal
Eddie Nketiah,30.0,eng ENG,LW,22-190,20,0,0,0,0,1,0,0,0,15,0,0,0,0.3,0.3,0.4,4,0,8,11,72.7,2,9,3,1,1,Arsenal
Bukayo Saka,7.0,eng ENG,RW,20-092,90,0,0,0,0,1,1,0,0,44,4,0,0,0.0,0.0,0.3,5,0,32,34,94.1,2,27,5,2,2,Arsenal
Martin Ødegaard,8.0,no NOR,AM,22-354,90,1,0,0,0,3,1,1,0,72,2,0,0,0.4,0.4,0.2,4,0,59,66,89.4,8,32,4,2,2,Arsenal
Granit Xhaka,34.0,ch SUI,DM,29-070,90,0,0,0,0,0,0,1,0,78,2,1,0,0.0,0.0,0.0,1,1,54,70,77.1,7,53,0,0,0,Arsenal
Thomas Partey,5.0,gh GHA,DM,28-176,90,0,0,0,0,1,0,0,0,92,3,1,3,0.0,0.0,0.0,0,0,69,77,89.6,9,44,0,1,1,Arsenal
Kieran Tierney,3.0,sct SCO,LB,24-184,64,0,1,0,0,0,0,0,0,50,1,1,0,0.0,0.0,0.1,0,0,34,42,81.0,1,24,2,2,2,Arsenal
Nuno Tavares,20.0,pt POR,LB,21-314,26,0,0,0,0,0,0,0,0,28,0,2,0,0.0,0.0,0.0,1,0,18,26,69.2,0,15,1,1,1,Arsenal
Gabriel Magalhães,6.0,br BRA,CB,23-352,90,0,0,0,0,1,1,0,0,84,1,0,0,0.1,0.1,0.0,0,0,71,79,89.9,2,54,0,0,0,Arsenal
Ben White,4.0,eng ENG,CB,24-059,90,0,0,0,0,0,0,0,0,74,0,2,3,0.0,0.0,0.0,0,0,56,66,84.8,5,46,2,2,1,Arsenal
Takehiro Tomiyasu,18.0,jp JPN,RB,23-031,90,0,0,0,0,0,0,0,0,96,2,2,4,0.0,0.0,0.0,3,0,62,84,73.8,8,49,2,0,0,Arsenal
Aaron Ramsdale,32.0,eng ENG,GK,23-206,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,31,42,73.8,0,25,0,0,0,Arsenal
14 Players,,,,,990,1,1,0,0,10,3,2,0,731,19,10,12,1.0,1.0,1.0,20,2,515,632,81.5,47,402,21,12,11,Arsenal
