Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Anthony Knockaert,11.0,fr FRA,RW,27-109,74,1,0,0,0,1,1,1,0,41,2,1,0,0.0,0.0,0.0,0,0,26,34,76.5,3,21,3,1,0,Brighton & Hove Albion
Solly March,20.0,eng ENG,RW,24-232,16,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,5,1,1,0,Brighton & Hove Albion
Davy Pröpper,24.0,nl NED,CM,27-188,90,0,0,0,0,0,0,0,0,54,1,4,2,0.0,0.0,0.0,1,0,20,38,52.6,4,30,2,4,2,Brighton & Hove Albion
Dale Stephens,6.0,eng ENG,CM,29-270,90,0,1,0,0,0,0,0,0,67,7,3,1,0.0,0.0,0.1,2,1,39,46,84.8,4,28,1,0,0,Brighton & Hove Albion
Yves Bissouma,8.0,ml MLI,CM,22-191,90,0,0,0,0,0,0,0,0,59,0,2,0,0.0,0.0,0.0,0,0,31,41,75.6,4,38,4,3,0,Brighton & Hove Albion
Bernardo,30.0,br BRA,LB,23-299,90,0,0,0,0,0,0,1,0,71,5,2,2,0.0,0.0,0.0,0,0,38,50,76.0,2,20,1,0,0,Brighton & Hove Albion
Lewis Dunk,5.0,eng ENG,CB,27-108,90,0,1,0,0,0,0,0,0,41,1,1,4,0.0,0.0,0.1,3,2,23,28,82.1,2,16,0,0,0,Brighton & Hove Albion
Shane Duffy,4.0,ie IRL,CB,27-067,90,0,0,0,0,0,0,0,0,36,1,0,1,0.0,0.0,0.0,0,0,20,25,80.0,0,13,0,0,0,Brighton & Hove Albion
Martín Montoya,22.0,es ESP,RB,27-329,90,0,0,0,0,0,0,1,0,52,4,3,0,0.0,0.0,0.0,0,0,23,35,65.7,2,18,1,0,0,Brighton & Hove Albion
Mathew Ryan,1.0,au AUS,GK,26-335,90,0,0,0,0,0,0,1,0,24,0,0,0,0.0,0.0,0.0,0,0,10,22,45.5,0,9,0,0,0,Brighton & Hove Albion
13 Players,,,,,990,2,2,0,0,4,3,5,0,543,26,17,14,0.2,0.2,0.2,7,3,276,386,71.5,22,245,13,16,3,Brighton & Hove Albion
