Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Aleksandar Mitrović,9.0,rs SRB,FW,24-159,90,0,0,0,0,2,0,0,0,51,2,0,0,0.1,0.1,0.0,1,1,31,39,79.5,2,26,0,1,1,Fulham
Ryan Babel,12.0,nl NED,FW,32-065,90,1,0,0,0,3,3,0,0,46,1,0,1,1.1,1.1,0.0,0,0,28,34,82.4,1,24,2,0,0,Fulham
Ryan Sessegnon,3.0,eng ENG,LM,18-280,45,0,0,0,0,0,0,0,0,25,3,1,0,0.0,0.0,0.0,0,0,10,17,58.8,1,15,1,0,0,Fulham
Lazar Marković,30.0,rs SRB,LM,24-357,45,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,28,29,96.6,3,17,1,1,1,Fulham
Jean Seri,24.0,ci CIV,CM,27-218,45,0,0,0,0,1,1,0,0,25,2,1,2,0.0,0.0,0.1,4,1,13,16,81.3,2,12,2,3,1,Fulham
Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,23-098,45,0,0,0,0,0,0,0,0,47,1,2,0,0.0,0.0,0.0,0,0,40,41,97.6,7,25,0,2,2,Fulham
Calum Chambers,5.0,eng ENG,CM,24-033,90,0,0,0,0,0,0,0,0,75,2,3,2,0.0,0.0,0.0,1,0,52,60,86.7,6,23,0,0,0,Fulham
Tom Cairney,10.0,sct SCO,RM,28-033,90,0,0,0,0,2,1,0,0,68,1,1,3,0.1,0.1,0.1,4,0,44,52,84.6,13,39,4,8,5,Fulham
Joe Bryan,23.0,eng ENG,LB,25-158,90,0,0,0,0,0,0,1,0,55,2,2,1,0.0,0.0,0.0,0,0,23,41,56.1,3,21,3,0,0,Fulham
Tim Ream,13.0,us USA,CB,31-140,90,0,0,0,0,0,0,0,0,41,0,1,0,0.0,0.0,0.0,0,0,32,38,84.2,3,14,0,0,0,Fulham
Håvard Nordtveit,16.0,no NOR,CB,28-246,90,0,0,0,0,0,0,0,0,67,3,1,1,0.0,0.0,0.0,0,0,40,55,72.7,0,30,0,1,1,Fulham
Denis Odoi,4.0,gh GHA,RB,30-271,90,0,0,0,0,0,0,0,0,58,1,1,2,0.0,0.0,0.0,0,0,37,45,82.2,2,20,0,1,1,Fulham
Sergio Rico,25.0,es ESP,GK,25-174,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,9,0,0,0,Fulham
13 Players,,,,,990,1,0,0,0,8,5,1,0,627,18,13,12,1.3,1.3,0.2,11,2,399,496,80.4,43,275,13,17,12,Fulham
