Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Pedro Neto,7.0,pt POR,RW,21-031,31,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,13,0,2,1,Wolverhampton Wanderers
João Moutinho,28.0,pt POR,CM,34-213,59,0,0,0,0,1,1,0,0,48,4,1,0,0.0,0.0,0.1,3,1,34,39,87.2,2,28,0,1,1,Wolverhampton Wanderers
Daniel Podence,10.0,pt POR,AM,25-170,73,0,0,0,0,0,0,0,0,30,1,1,0,0.0,0.0,0.0,1,0,18,22,81.8,0,16,0,2,1,Wolverhampton Wanderers
Morgan Gibbs-White,18.0,eng ENG,"CM,AM",21-072,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,1,4,0,0,0,Wolverhampton Wanderers
Rúben Neves,8.0,pt POR,"CM,DM",24-027,90,0,0,0,0,0,0,0,0,75,1,2,4,0.0,0.0,0.0,1,0,46,61,75.4,5,45,0,0,0,Wolverhampton Wanderers
Leander Dendoncker,32.0,be BEL,"CB,DM",25-359,90,0,0,0,0,1,0,0,0,61,1,3,1,0.1,0.1,0.0,0,0,48,53,90.6,3,40,0,1,1,Wolverhampton Wanderers
Rayan Aït-Nouri,3.0,dz ALG,"WB,LB",19-307,90,0,0,0,0,0,0,0,0,67,1,1,0,0.0,0.0,0.0,2,0,47,55,85.5,4,34,0,3,1,Wolverhampton Wanderers
Romain Saïss,27.0,ma MAR,CB,31-014,90,0,0,0,0,2,1,0,0,84,0,1,0,0.2,0.2,0.0,0,0,59,75,78.7,4,57,1,0,0,Wolverhampton Wanderers
Conor Coady,16.0,eng ENG,CB,28-043,90,0,0,0,0,0,0,0,0,64,0,1,1,0.0,0.0,0.0,0,0,52,57,91.2,0,41,0,0,0,Wolverhampton Wanderers
Nélson Semedo,22.0,pt POR,"WB,RB",27-144,90,0,0,0,0,0,0,0,0,85,10,3,0,0.0,0.0,0.1,3,0,55,68,80.9,7,46,4,3,2,Wolverhampton Wanderers
Rui Patrício,11.0,pt POR,GK,33-053,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,28,75.0,0,15,0,0,0,Wolverhampton Wanderers
14 Players,,,,,990,1,1,0,0,7,3,0,0,623,19,13,8,0.5,0.5,0.4,14,2,410,504,81.3,27,371,6,15,8,Wolverhampton Wanderers
