Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Hal Robson-Kanu,4.0,wls WAL,FW,31-360,81,1,0,0,0,3,2,0,0,24,0,0,0,0.7,0.7,0.0,1,0,7,10,70.0,1,14,3,2,1,West Bromwich Albion
Karlan Grant,29.0,eng ENG,FW,23-240,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,West Bromwich Albion
Matheus Pereira,12.0,br BRA,FW,25-011,90,0,1,0,0,2,1,0,0,39,1,1,0,0.1,0.1,0.4,5,1,20,29,69.0,3,23,2,2,2,West Bromwich Albion
Grady Diangana,11.0,cd COD,LM,23-027,72,0,0,0,0,0,0,0,0,21,2,2,1,0.0,0.0,0.0,0,0,6,12,50.0,1,12,0,0,0,West Bromwich Albion
Ainsley Maitland-Niles,30.0,eng ENG,LM,23-260,18,0,0,0,0,0,0,0,0,8,0,2,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,West Bromwich Albion
Okay Yokuşlu,35.0,tr TUR,CM,27-068,74,0,0,0,0,0,0,0,0,26,4,4,1,0.0,0.0,0.0,1,0,14,17,82.4,0,10,0,0,0,West Bromwich Albion
Jake Livermore,8.0,eng ENG,CM,31-183,16,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,3,0,0,0,West Bromwich Albion
Conor Gallagher,18.0,eng ENG,CM,21-099,90,0,0,0,0,0,0,0,0,36,4,2,4,0.0,0.0,0.1,3,0,10,16,62.5,3,14,0,2,1,West Bromwich Albion
Matt Phillips,10.0,sct SCO,RM,30-064,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,2,0,13,24,54.2,1,15,3,1,1,West Bromwich Albion
Conor Townsend,14.0,eng ENG,LB,28-073,90,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.0,1,0,20,29,69.0,2,20,0,0,0,West Bromwich Albion
Kyle Bartley,5.0,eng ENG,CB,29-359,90,0,0,0,0,1,0,0,0,26,0,2,4,0.1,0.1,0.0,0,0,6,11,54.5,1,7,0,0,0,West Bromwich Albion
Semi Ajayi,6.0,ng NGA,CB,27-188,90,0,0,0,0,2,0,0,0,25,0,3,3,0.1,0.1,0.2,2,1,6,12,50.0,2,7,0,0,0,West Bromwich Albion
Darnell Furlong,2.0,eng ENG,RB,25-197,90,0,0,0,0,1,0,0,0,42,5,1,2,0.0,0.0,0.2,2,0,17,28,60.7,6,13,0,0,0,West Bromwich Albion
Sam Johnstone,1.0,eng ENG,GK,28-052,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,17,43,39.5,0,18,0,0,0,West Bromwich Albion
14 Players,,,,,990,1,1,0,0,9,3,0,0,369,16,17,17,1.0,1.0,0.9,18,2,140,241,58.1,20,159,8,7,5,West Bromwich Albion
