Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Richarlison,7.0,br BRA,"FW,LW,AM",23-302,90,0,0,0,0,1,0,0,0,27,1,0,1,0.1,0.1,0.0,4,0,12,19,63.2,0,20,4,2,2,Everton
Dominic Calvert-Lewin,9.0,eng ENG,FW,23-357,90,0,0,0,0,1,0,0,0,15,1,0,1,0.0,0.0,0.0,0,0,5,9,55.6,0,9,0,0,0,Everton
Gylfi Sigurðsson,10.0,is ISL,AM,31-181,69,0,0,0,0,1,0,0,0,33,1,1,2,0.0,0.0,0.1,1,0,23,26,88.5,1,19,1,0,0,Everton
Joshua King,11.0,no NOR,"RW,FW",29-052,21,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,Everton
Allan,6.0,br BRA,CM,30-059,90,0,0,0,0,0,0,0,0,46,4,1,0,0.0,0.0,0.0,0,0,30,38,78.9,4,29,0,1,0,Everton
André Gomes,21.0,pt POR,CM,27-221,75,0,0,0,0,1,1,0,0,42,1,1,1,0.0,0.0,0.0,0,0,30,34,88.2,3,24,0,1,1,Everton
Bernard,20.0,br BRA,LM,28-181,15,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,1,10,1,1,1,Everton
Lucas Digne,12.0,fr FRA,"WB,LB",27-231,90,0,0,0,0,1,0,1,0,63,1,1,1,0.1,0.1,0.0,2,0,40,55,72.7,3,30,0,0,0,Everton
Alex Iwobi,17.0,ng NGA,WB,24-309,55,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,2,0,14,16,87.5,0,14,0,3,1,Everton
Tom Davies,26.0,eng ENG,"WB,RM",22-251,35,0,0,0,0,1,0,1,0,20,0,0,0,0.0,0.0,0.0,2,0,15,18,83.3,1,14,0,0,0,Everton
Ben Godfrey,22.0,eng ENG,CB,23-052,90,0,0,0,0,0,0,0,0,45,1,1,1,0.0,0.0,0.0,0,0,30,37,81.1,3,30,2,0,0,Everton
Michael Keane,5.0,eng ENG,CB,28-056,90,0,0,0,0,0,0,0,0,52,0,2,4,0.0,0.0,0.0,0,0,39,42,92.9,3,26,0,0,0,Everton
Mason Holgate,4.0,jm JAM,"CB,RB",24-137,90,0,0,0,0,0,0,1,0,49,0,2,1,0.0,0.0,0.0,0,0,32,44,72.7,5,22,0,1,1,Everton
Jordan Pickford,1.0,eng ENG,GK,27-001,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,32,47,68.1,0,27,0,0,0,Everton
14 Players,,,,,990,0,0,0,0,7,1,3,0,488,10,9,12,0.3,0.3,0.2,12,0,316,400,79.0,24,278,8,9,6,Everton
