Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Bruno Fernandes,18.0,pt POR,AM,26-131,88,0,0,0,0,4,2,0,0,50,0,0,1,0.6,0.6,0.0,1,0,23,39,59.0,3,26,3,0,0,Manchester United
Mason Greenwood,11.0,eng ENG,"RW,AM",19-108,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Manchester United
Fred,17.0,br BRA,DM,27-318,90,0,0,0,0,0,0,0,0,58,5,2,2,0.0,0.0,0.0,3,0,31,42,73.8,6,17,1,0,0,Manchester United
Scott McTominay,39.0,sct SCO,DM,24-040,90,0,0,0,0,0,0,0,0,50,5,0,0,0.0,0.0,0.0,0,0,30,36,83.3,1,20,2,2,2,Manchester United
Luke Shaw,23.0,eng ENG,LB,25-189,90,0,0,0,0,0,0,0,0,65,1,0,1,0.0,0.0,0.5,3,0,42,55,76.4,2,20,1,2,1,Manchester United
Harry Maguire,5.0,eng ENG,CB,27-318,90,0,0,0,0,0,0,0,0,52,1,3,5,0.0,0.0,0.0,0,0,28,35,80.0,3,14,0,0,0,Manchester United
Victor Lindelöf,2.0,se SWE,CB,26-184,90,0,0,0,0,0,0,0,0,36,2,1,1,0.0,0.0,0.0,0,0,20,23,87.0,1,10,0,0,0,Manchester United
Aaron Wan-Bissaka,29.0,cd COD,RB,23-052,90,0,0,0,0,0,0,0,0,52,4,1,2,0.0,0.0,0.0,0,0,32,41,78.0,2,21,2,3,2,Manchester United
David de Gea,1.0,es ESP,GK,30-071,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,20,28,71.4,0,9,0,0,0,Manchester United
13 Players,,,,,990,0,0,0,0,8,4,1,0,508,20,8,12,1.1,1.1,0.7,15,0,280,390,71.8,26,203,16,17,13,Manchester United
