Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Wilfried Zaha,11.0,ci CIV,"FW,LM",28-036,90,0,0,0,0,1,0,0,0,45,0,0,1,0.1,0.1,0.0,1,0,23,30,76.7,3,26,4,4,2,Crystal Palace
Christian Benteke,20.0,be BEL,FW,30-013,69,1,0,0,0,5,2,2,1,30,0,0,0,1.0,1.0,0.1,1,0,15,23,65.2,2,15,0,0,0,Crystal Palace
Eberechi Eze,25.0,eng ENG,LM,22-170,75,0,0,0,0,0,0,0,0,47,0,0,1,0.0,0.0,0.0,1,0,35,42,83.3,4,34,4,2,1,Crystal Palace
Jordan Ayew,9.0,gh GHA,"LM,FW",29-096,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,1,1,Crystal Palace
James McArthur,18.0,sct SCO,CM,33-070,90,0,0,0,0,0,0,0,0,52,4,1,0,0.0,0.0,0.0,2,0,41,47,87.2,9,24,1,0,0,Crystal Palace
Luka Milivojević,4.0,rs SRB,CM,29-253,90,0,0,0,0,1,0,1,0,64,6,0,0,0.0,0.0,0.0,3,0,44,54,81.5,6,29,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,RM,29-153,84,0,0,0,0,0,0,0,0,46,7,0,1,0.0,0.0,0.6,4,1,27,37,73.0,4,27,4,6,4,Crystal Palace
Jeffrey Schlupp,15.0,gh GHA,RM,27-359,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,Crystal Palace
Patrick van Aanholt,3.0,nl NED,LB,30-109,90,0,0,0,0,0,0,0,0,64,0,2,0,0.0,0.0,0.1,1,0,46,55,83.6,5,32,3,1,0,Crystal Palace
Scott Dann,6.0,eng ENG,CB,33-306,90,0,0,0,0,1,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,38,44,86.4,1,24,0,0,0,Crystal Palace
Cheikhou Kouyaté,8.0,sn SEN,CB,30-361,90,0,0,0,0,0,0,0,0,55,3,0,0,0.0,0.0,0.0,0,0,33,46,71.7,0,21,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,31-048,90,0,1,0,0,0,0,0,0,56,3,1,0,0.0,0.0,0.4,2,1,34,46,73.9,3,18,0,0,0,Crystal Palace
Vicente Guaita,31.0,es ESP,GK,33-341,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,12,29,41.4,0,13,0,0,0,Crystal Palace
13 Players,,,,,969,1,1,0,0,8,2,3,1,547,23,4,3,1.1,1.1,1.1,15,2,351,459,76.5,37,268,16,14,8,Crystal Palace
