Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Romelu Lukaku,9.0,be BEL,FW,25-160,90,0,0,0,0,1,0,0,0,32,0,0,0,0.1,0.1,0.1,1,0,15,27,55.6,2,19,0,1,1,Manchester United
Anthony Martial,11.0,fr FRA,LW,22-319,83,2,0,0,0,2,2,0,0,41,1,0,0,0.5,0.5,0.0,0,0,26,31,83.9,2,26,6,1,1,Manchester United
Andreas Pereira,15.0,br BRA,"RM,LW",22-292,7,0,0,0,0,0,0,1,0,8,2,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,Manchester United
Marcus Rashford,10.0,eng ENG,RW,20-354,84,0,1,0,0,0,0,0,0,36,2,2,1,0.0,0.0,0.1,1,1,12,21,57.1,1,14,3,2,0,Manchester United
Alexis Sánchez,7.0,cl CHI,LM,29-305,6,0,0,0,0,0,0,1,0,8,0,1,0,0.0,0.0,0.0,0,0,4,6,66.7,1,6,1,0,0,Manchester United
Juan Mata,8.0,es ESP,AM,30-175,74,0,0,0,0,1,1,1,0,45,0,1,0,0.1,0.1,0.0,4,1,28,39,71.8,3,18,2,2,1,Manchester United
Ander Herrera,21.0,es ESP,"CM,RM",29-067,16,0,0,0,0,1,1,0,0,11,2,0,0,0.1,0.1,0.0,0,0,7,7,100.0,1,3,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,"DM,CM,LM",25-219,90,0,0,0,0,1,0,0,0,47,1,2,2,0.0,0.0,0.0,1,0,30,39,76.9,4,28,3,4,4,Manchester United
Nemanja Matić,31.0,rs SRB,"DM,CM",30-080,90,0,0,0,0,0,0,1,0,52,5,0,1,0.0,0.0,0.0,1,0,36,42,85.7,5,27,3,2,2,Manchester United
Luke Shaw,23.0,eng ENG,LB,23-100,90,0,0,0,0,0,0,0,0,60,1,0,2,0.0,0.0,0.1,1,0,43,52,82.7,0,19,0,0,0,Manchester United
Victor Lindelöf,2.0,se SWE,CB,24-095,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.0,0,0,32,40,80.0,2,28,0,1,1,Manchester United
Chris Smalling,12.0,eng ENG,CB,28-332,90,0,0,0,0,0,0,0,0,29,1,1,2,0.0,0.0,0.0,0,0,14,19,73.7,1,9,0,0,0,Manchester United
Ashley Young,18.0,eng ENG,RB,33-103,90,0,0,0,0,1,0,1,0,56,4,6,0,0.0,0.0,0.0,2,1,29,42,69.0,2,17,1,0,0,Manchester United
David de Gea,1.0,es ESP,GK,27-347,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,22,34,64.7,0,16,0,0,0,Manchester United
14 Players,,,,,990,2,1,0,0,7,4,5,0,512,21,14,9,0.9,0.9,0.3,12,3,301,403,74.7,24,231,19,13,10,Manchester United
