Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Harry Kane,10.0,eng ENG,FW,24-253,90,1,0,0,0,3,1,1,0,29,0,0,0,0.5,0.5,0.1,3,0,17,23,73.9,6,23,1,3,2,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,LW,25-273,66,0,0,0,0,2,1,0,0,32,0,0,0,0.5,0.5,0.0,1,0,19,23,82.6,3,19,3,3,2,Tottenham Hotspur
Érik Lamela,11.0,ar ARG,"LW,RW",26-034,24,0,0,0,0,2,0,0,0,20,0,0,1,0.1,0.1,0.0,1,0,12,12,100.0,2,8,1,3,1,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,"RW,LW",26-052,90,1,1,0,0,5,1,0,0,86,2,0,2,0.5,0.5,0.4,7,1,62,74,83.8,11,41,2,3,1,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,21-361,89,0,1,0,0,1,1,0,0,45,0,0,1,0.1,0.1,0.8,3,1,24,35,68.6,4,27,4,3,1,Tottenham Hotspur
Moussa Sissoko,17.0,fr FRA,AM,28-234,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,2,0,4,4,100.0,1,2,0,0,0,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,DM,30-265,90,0,0,0,0,0,0,0,0,77,2,3,1,0.0,0.0,0.0,3,1,64,68,94.1,9,45,3,7,6,Tottenham Hotspur
Victor Wanyama,12.0,ke KEN,DM,26-286,81,0,0,0,0,0,0,0,0,76,4,0,0,0.0,0.0,0.0,0,0,54,68,79.4,3,37,2,1,1,Tottenham Hotspur
Eric Dier,15.0,eng ENG,DM,24-082,9,0,0,0,0,1,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,2,0,0,0,Tottenham Hotspur
Danny Rose,3.0,eng ENG,LB,27-279,90,0,0,0,0,0,0,1,0,56,2,0,0,0.0,0.0,0.0,5,1,34,44,77.3,3,25,2,3,1,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,30-348,90,0,0,0,0,0,0,0,0,63,2,2,0,0.0,0.0,0.0,0,0,47,54,87.0,2,25,0,0,0,Tottenham Hotspur
Davinson Sánchez,6.0,co COL,CB,21-299,90,0,0,0,0,0,0,0,0,88,0,1,0,0.0,0.0,0.0,0,0,65,75,86.7,2,39,0,0,0,Tottenham Hotspur
Serge Aurier,24.0,ci CIV,RB,25-104,90,0,0,0,0,1,0,1,0,70,2,4,0,0.0,0.0,0.0,0,0,40,60,66.7,4,32,3,2,2,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,31-102,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,1,0,30,41,73.2,0,19,0,0,0,Tottenham Hotspur
14 Players,,,,,990,2,2,0,0,15,4,3,0,698,15,10,5,1.7,1.7,1.4,26,4,476,588,81.0,50,344,21,28,17,Tottenham Hotspur
