Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
André Ayew,20.0,gh GHA,"AM,FW",27-347,90,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,18,26,69.2,1,13,2,1,1,West Ham United
Arthur Masuaku,26.0,cd COD,"LW,LM",24-022,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,24,39,61.5,2,26,4,4,3,West Ham United
Manuel Lanzini,10.0,ar ARG,"DM,CM",24-287,90,0,0,0,1,1,1,0,0,98,2,0,0,0.8,0.0,0.2,8,0,79,91,86.8,10,67,5,7,6,West Ham United
Cheikhou Kouyaté,8.0,sn SEN,"DM,CM",27-343,90,0,0,0,0,1,0,0,0,48,1,1,0,0.0,0.0,0.0,1,0,33,40,82.5,1,22,0,3,1,West Ham United
Marko Arnautović,7.0,at AUT,"RM,RW",28-224,61,0,0,0,0,1,1,0,0,27,1,0,1,0.1,0.1,0.0,1,0,13,19,68.4,3,14,0,2,0,West Ham United
Michail Antonio,30.0,jm JAM,RW,27-246,29,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,4,10,40.0,0,15,4,8,5,West Ham United
Pedro Obiang,14.0,gq EQG,DM,25-247,45,0,0,0,0,0,0,0,0,34,1,1,0,0.0,0.0,0.0,0,0,25,29,86.2,1,21,1,0,0,West Ham United
Diafra Sakho,15.0,sn SEN,FW,27-340,45,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,2,0,10,15,66.7,2,9,1,1,1,West Ham United
Aaron Cresswell,3.0,eng ENG,LB,27-349,90,0,0,0,0,1,0,0,0,80,0,2,0,0.1,0.1,0.0,0,0,47,73,64.4,6,29,1,0,0,West Ham United
Angelo Ogbonna,21.0,it ITA,CB,29-190,90,0,0,0,0,0,0,0,0,84,2,3,0,0.0,0.0,0.0,0,0,64,74,86.5,2,58,1,0,0,West Ham United
Winston Reid,2.0,nz NZL,CB,29-149,76,0,0,0,0,0,0,0,0,60,1,0,1,0.0,0.0,0.0,0,0,46,55,83.6,1,35,0,0,0,West Ham United
Declan Rice,41.0,eng ENG,CB,18-319,14,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,5,0,0,0,West Ham United
Pablo Zabaleta,5.0,ar ARG,RB,32-317,90,0,0,0,0,0,0,1,0,76,1,0,3,0.0,0.0,0.0,0,0,55,67,82.1,7,35,0,2,0,West Ham United
Joe Hart,25.0,eng ENG,GK,30-224,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,15,31,48.4,0,16,0,0,0,West Ham United
14 Players,,,,,990,0,0,0,1,6,2,1,0,660,11,7,6,1.1,0.3,0.3,12,0,440,577,76.3,37,365,19,28,17,West Ham United
