Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Sergio Agüero,10.0,ar ARG,FW,30-175,80,0,0,0,0,1,0,0,0,43,0,1,0,0.1,0.1,0.0,0,0,32,39,82.1,0,31,1,2,1,Manchester City
Gabriel Jesus,33.0,br BRA,FW,21-235,10,0,1,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.1,1,1,10,11,90.9,0,8,0,2,1,Manchester City
Leroy Sané,19.0,de GER,LW,22-317,90,2,1,0,0,3,3,0,0,72,1,0,1,1.0,1.0,0.9,4,2,45,56,80.4,4,50,6,9,6,Manchester City
Raheem Sterling,7.0,eng ENG,RW,23-351,73,1,1,0,0,1,1,0,0,48,0,1,1,0.8,0.8,0.9,2,1,33,40,82.5,2,33,3,2,0,Manchester City
Riyad Mahrez,26.0,dz ALG,RW,27-276,17,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,1,15,16,93.8,3,15,1,0,0,Manchester City
İlkay Gündoğan,8.0,de GER,"LM,RM",28-031,68,0,0,0,0,1,1,0,0,55,0,1,2,0.1,0.1,0.1,0,0,40,46,87.0,3,32,1,0,0,Manchester City
Phil Foden,47.0,eng ENG,LM,18-180,22,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,2,28,2,0,0,Manchester City
Fernandinho,25.0,br BRA,CM,33-204,90,0,0,0,0,0,0,0,0,106,3,3,2,0.0,0.0,0.0,1,1,81,92,88.0,7,71,2,1,1,Manchester City
David Silva,21.0,es ESP,"RM,LM",32-320,90,1,0,0,0,3,1,0,0,119,1,2,0,0.8,0.8,0.0,3,1,101,109,92.7,14,89,7,0,0,Manchester City
Fabian Delph,18.0,eng ENG,LB,29-003,90,0,0,0,0,0,0,0,0,142,5,1,1,0.0,0.0,0.0,2,0,122,131,93.1,12,101,0,1,1,Manchester City
Aymeric Laporte,14.0,es ESP,CB,24-181,90,0,0,0,0,0,0,0,0,97,1,1,3,0.0,0.0,0.0,0,0,82,86,95.3,6,70,1,0,0,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,30-285,90,0,0,0,0,0,0,0,0,95,1,5,0,0.0,0.0,0.0,0,0,75,83,90.4,3,62,0,0,0,Manchester City
Kyle Walker,2.0,eng ENG,RB,28-180,90,0,0,0,0,0,0,0,0,99,1,3,1,0.0,0.0,0.0,1,1,73,84,86.9,5,64,1,2,0,Manchester City
Ederson,31.0,br BRA,GK,25-099,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,27,37,73.0,0,22,0,0,0,Manchester City
14 Players,,,,,990,4,3,0,0,9,6,0,0,978,13,18,11,2.7,2.7,2.0,15,8,763,862,88.5,61,676,25,19,10,Manchester City
