Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Troy Deeney,9.0,eng ENG,FW,30-197,90,0,0,0,0,2,0,0,0,40,1,1,0,0.2,0.2,0.1,3,0,20,32,62.5,3,23,0,0,0,Watford
Gerard Deulofeu,7.0,es ESP,"FW,RW",24-305,90,0,0,0,0,3,0,0,0,48,0,0,3,0.6,0.6,0.2,8,0,20,28,71.4,3,31,5,12,8,Watford
Roberto Pereyra,37.0,ar ARG,"AM,LW",28-005,89,0,0,0,0,2,0,1,0,45,1,3,1,0.4,0.4,0.0,3,0,31,33,93.9,6,35,1,1,0,Watford
Adam Masina,11.0,ma MAR,LW,25-010,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Watford
Will Hughes,19.0,eng ENG,AM,23-270,18,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,6,0,0,0,Watford
Ken Sema,12.0,se SWE,AM,25-104,49,0,0,0,0,1,0,1,0,24,0,1,1,0.1,0.1,0.0,1,0,7,10,70.0,2,15,0,6,1,Watford
Tom Cleverley,8.0,eng ENG,AM,29-153,23,1,0,0,0,1,1,1,0,13,0,1,0,0.1,0.1,0.0,0,0,8,10,80.0,1,7,1,1,1,Watford
Étienne Capoue,29.0,fr FRA,DM,30-185,90,0,0,0,0,2,0,0,0,50,1,2,2,0.0,0.0,0.2,1,0,30,38,78.9,5,26,1,1,0,Watford
Abdoulaye Doucouré,16.0,ml MLI,DM,26-011,90,0,0,0,0,2,0,0,0,63,2,2,1,0.1,0.1,0.1,2,0,44,52,84.6,3,41,0,1,1,Watford
José Holebas,25.0,gr GRE,LB,34-199,90,0,1,0,0,0,0,0,0,56,3,1,0,0.0,0.0,0.2,5,1,28,44,63.6,1,19,2,3,2,Watford
Craig Cathcart,15.0,nir NIR,CB,29-340,90,1,0,0,0,3,1,0,0,39,1,0,1,0.3,0.3,0.0,1,1,25,27,92.6,0,24,0,0,0,Watford
Adrian Mariappa,6.0,jm JAM,CB,32-101,90,0,0,0,0,0,0,0,0,55,2,3,3,0.0,0.0,0.0,1,0,28,37,75.7,2,26,0,0,0,Watford
Kiko Femenía,21.0,es ESP,RB,27-344,90,0,0,0,0,0,0,1,0,54,3,2,1,0.0,0.0,0.0,0,0,24,34,70.6,3,16,1,0,0,Watford
Ben Foster,26.0,eng ENG,GK,35-284,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,14,24,58.3,0,7,0,0,0,Watford
14 Players,,,,,990,2,1,0,0,16,2,4,0,524,14,16,13,1.8,1.8,0.8,25,2,284,375,75.7,30,276,11,25,13,Watford
