Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Cristiano Ronaldo,7.0,pt POR,FW,36-288,90,0,1,0,0,4,1,0,0,32,0,0,0,0.5,0.5,0.5,3,1,22,24,91.7,1,18,4,6,3,Manchester United
Marcus Rashford,10.0,eng ENG,LW,24-020,45,0,0,0,0,1,1,0,0,28,0,0,1,0.3,0.3,0.0,0,0,12,25,48.0,2,21,2,3,2,Manchester United
Anthony Martial,9.0,fr FRA,LW,25-350,45,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,2,11,1,2,1,Manchester United
Jadon Sancho,25.0,eng ENG,RW,21-240,89,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.2,5,1,37,46,80.4,2,34,4,4,3,Manchester United
Jesse Lingard,14.0,eng ENG,RW,28-340,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Manchester United
Bruno Fernandes,18.0,pt POR,"LM,AM",27-073,90,0,0,0,0,2,0,0,0,72,2,0,0,0.3,0.3,0.3,1,0,50,65,76.9,5,31,0,0,0,Manchester United
Nemanja Matić,31.0,rs SRB,"CM,DM",33-111,90,0,0,0,0,1,0,0,0,96,1,0,4,0.0,0.0,0.0,1,0,71,86,82.6,3,52,2,2,0,Manchester United
Scott McTominay,39.0,sct SCO,DM,24-347,45,0,0,0,0,0,0,1,0,33,1,1,1,0.0,0.0,0.0,1,0,23,29,79.3,2,15,0,2,2,Manchester United
Donny van de Beek,34.0,nl NED,RM,24-216,45,1,0,0,0,1,1,0,0,32,2,1,3,0.3,0.3,0.4,4,0,19,25,76.0,4,15,0,1,0,Manchester United
Luke Shaw,23.0,eng ENG,LB,26-131,84,0,0,0,0,0,0,0,0,66,1,0,0,0.0,0.0,0.0,0,0,49,62,79.0,3,39,3,0,0,Manchester United
Diogo Dalot,20.0,pt POR,LB,22-247,6,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,2,0,0,0,0,Manchester United
Harry Maguire,5.0,eng ENG,CB,28-260,68,0,0,0,0,0,0,2,1,62,1,1,2,0.0,0.0,0.0,1,0,44,49,89.8,3,35,1,0,0,Manchester United
Victor Lindelöf,2.0,se SWE,CB,27-126,90,0,0,0,0,0,0,0,0,79,1,1,0,0.0,0.0,0.0,0,0,57,68,83.8,5,40,0,0,0,Manchester United
Aaron Wan-Bissaka,29.0,cd COD,RB,23-359,90,0,0,0,0,0,0,0,0,83,3,2,1,0.0,0.0,0.0,0,0,52,70,74.3,3,37,2,0,0,Manchester United
David de Gea,1.0,es ESP,GK,31-013,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,19,27,70.4,0,13,0,0,0,Manchester United
15 Players,,,,,968,1,1,0,0,9,3,3,1,687,13,7,13,1.4,1.4,1.3,16,2,465,590,78.8,37,362,19,20,11,Manchester United
