Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Alexandre Lacazette,9.0,fr FRA,FW,29-318,88,2,0,0,0,4,2,0,0,43,2,0,0,0.7,0.7,0.1,3,0,30,34,88.2,1,24,1,3,1,Arsenal
Eddie Nketiah,30.0,eng ENG,FW,21-316,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,Arsenal
Gabriel Martinelli,35.0,br BRA,LW,19-297,82,1,0,0,0,4,2,0,0,30,0,0,1,0.8,0.8,0.1,1,0,13,17,76.5,2,16,5,1,0,Arsenal
Mohamed Elneny,25.0,eg EGY,DM,28-274,8,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,8,0,0,0,Arsenal
Nicolas Pépé,19.0,ci CIV,RW,25-317,90,0,0,0,0,2,1,0,0,63,2,0,3,0.1,0.1,0.1,6,1,39,47,83.0,6,41,3,4,2,Arsenal
Bukayo Saka,7.0,eng ENG,AM,19-218,68,0,0,0,0,1,0,0,0,48,1,0,1,0.1,0.1,0.1,4,1,30,36,83.3,4,34,3,3,1,Arsenal
Willian,12.0,br BRA,"AM,LW",32-245,22,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,5,5,100.0,0,3,0,0,0,Arsenal
Dani Ceballos,8.0,es ESP,"DM,AM",24-247,90,0,1,0,0,0,0,0,0,71,2,0,1,0.0,0.0,0.4,4,1,60,66,90.9,2,52,6,1,1,Arsenal
Thomas Partey,18.0,gh GHA,DM,27-302,90,0,1,0,0,1,0,0,0,77,0,0,1,0.0,0.0,0.3,1,1,61,73,83.6,4,57,1,2,2,Arsenal
Granit Xhaka,34.0,ch SUI,LB,28-196,90,0,0,0,0,0,0,0,0,88,1,0,1,0.0,0.0,0.0,0,0,78,82,95.1,2,59,2,0,0,Arsenal
Pablo Marí,22.0,es ESP,CB,27-223,90,0,0,0,0,0,0,1,0,65,1,0,0,0.0,0.0,0.0,1,0,57,61,93.4,0,46,0,1,1,Arsenal
Rob Holding,16.0,eng ENG,CB,25-203,90,0,0,0,0,0,0,0,0,74,2,0,2,0.0,0.0,0.0,1,1,58,65,89.2,6,46,1,0,0,Arsenal
Calum Chambers,21.0,eng ENG,RB,26-081,90,0,0,0,0,1,0,0,0,98,1,2,1,0.0,0.0,0.0,2,0,74,91,81.3,9,43,4,0,0,Arsenal
Bernd Leno,1.0,de GER,GK,29-038,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,0,14,0,0,0,Arsenal
14 Players,,,,,990,3,2,0,0,14,5,1,0,703,12,2,11,1.8,1.8,1.0,23,5,539,616,87.5,36,445,26,15,8,Arsenal
