Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Joelinton,7.0,br BRA,"RM,FW",25-108,90,0,0,0,0,2,0,0,0,48,2,2,3,0.0,0.0,0.0,2,0,22,32,68.8,5,26,0,2,1,Newcastle United
Callum Wilson,9.0,eng ENG,"RW,FW",29-276,90,1,0,1,1,1,0,0,0,21,1,0,1,0.9,0.1,0.1,3,0,11,13,84.6,2,12,0,3,3,Newcastle United
Allan Saint-Maximin,10.0,fr FRA,"LW,LM",24-263,76,0,0,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.1,3,0,12,16,75.0,1,16,5,4,3,Newcastle United
Miguel Almirón,24.0,py PAR,LW,27-293,14,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,1,4,0,0,0,Newcastle United
Joe Willock,28.0,eng ENG,"LM,CM",22-102,72,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.1,3,0,14,17,82.4,1,15,1,2,1,Newcastle United
Isaac Hayden,14.0,jm JAM,LM,26-253,18,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,5,0.0,0,2,0,0,0,Newcastle United
Jonjo Shelvey,8.0,eng ENG,CM,29-276,90,0,0,0,0,1,0,0,0,52,0,2,0,0.0,0.0,0.0,3,0,31,46,67.4,2,22,0,0,0,Newcastle United
Ryan Fraser,21.0,sct SCO,RM,27-279,10,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,Newcastle United
Federico Fernández,18.0,ar ARG,CB,32-282,80,0,0,0,0,1,0,0,0,24,1,2,2,0.0,0.0,0.0,1,1,12,14,85.7,2,13,0,0,0,Newcastle United
Jamal Lewis,12.0,nir NIR,LB,23-309,90,0,0,0,0,0,0,0,0,33,1,1,2,0.0,0.0,0.0,0,0,20,26,76.9,0,11,0,2,0,Newcastle United
Ciaran Clark,2.0,ie IRL,CB,32-065,8,0,0,0,0,0,0,0,1,15,0,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,11,0,0,0,Newcastle United
Fabian Schär,5.0,ch SUI,CB,29-345,90,0,0,0,0,0,0,0,0,46,2,2,1,0.0,0.0,0.0,1,0,24,35,68.6,1,31,1,1,0,Newcastle United
Javier Manquillo,19.0,es ESP,RB,27-209,90,0,0,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.0,1,0,23,37,62.2,1,12,0,1,0,Newcastle United
Martin Dúbravka,1.0,sk SVK,GK,32-319,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,20,38,52.6,0,18,0,0,0,Newcastle United
14 Players,,,,,908,1,0,1,1,8,0,0,1,387,8,10,11,1.2,0.4,0.4,17,1,204,296,68.9,16,195,7,15,8,Newcastle United
