Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Jordan Ayew,9.0,gh GHA,FW,29-001,90,0,0,0,0,1,1,0,0,24,2,0,3,0.1,0.1,0.0,1,0,4,8,50.0,0,22,1,5,4,Crystal Palace
Wilfried Zaha,11.0,ci CIV,FW,27-307,90,1,0,0,0,2,1,0,0,25,0,0,0,0.8,0.8,0.0,2,0,8,10,80.0,2,22,3,1,1,Crystal Palace
Jeffrey Schlupp,15.0,gh GHA,LM,27-264,80,0,0,0,0,0,0,1,0,20,1,2,1,0.0,0.0,0.0,0,0,1,13,7.7,1,9,1,0,0,Crystal Palace
Eberechi Eze,25.0,eng ENG,LM,22-075,10,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,2,11,1,5,2,Crystal Palace
James McCarthy,22.0,ie IRL,CM,29-305,73,0,0,0,0,0,0,1,0,29,1,2,1,0.0,0.0,0.0,1,1,14,23,60.9,2,4,0,0,0,Crystal Palace
Luka Milivojević,4.0,rs SRB,CM,29-158,17,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,2,0,9,12,75.0,1,3,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,CM,32-341,90,0,0,0,0,1,0,0,0,45,2,3,0,0.1,0.1,0.4,2,0,15,32,46.9,3,12,0,1,1,Crystal Palace
Andros Townsend,10.0,eng ENG,RM,29-058,90,0,1,0,0,0,0,0,0,38,2,1,0,0.0,0.0,0.6,2,1,13,30,43.3,1,24,4,2,2,Crystal Palace
Tyrick Mitchell,27.0,eng ENG,LB,21-011,90,0,0,0,0,0,0,0,0,53,6,1,1,0.0,0.0,0.0,0,0,23,42,54.8,7,14,1,1,0,Crystal Palace
Scott Dann,6.0,eng ENG,CB,33-211,90,0,0,0,0,0,0,0,0,38,0,2,0,0.0,0.0,0.0,0,0,14,27,51.9,0,2,0,0,0,Crystal Palace
Cheikhou Kouyaté,8.0,sn SEN,CB,30-266,90,0,0,0,0,1,1,0,0,25,1,0,1,0.2,0.2,0.0,0,0,11,19,57.9,2,6,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,30-319,90,0,0,0,0,0,0,0,0,45,0,1,0,0.0,0.0,0.0,0,0,23,37,62.2,3,8,1,0,0,Crystal Palace
Vicente Guaita,31.0,es ESP,GK,33-246,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,7,26,26.9,0,13,0,0,0,Crystal Palace
13 Players,,,,,990,1,1,0,0,5,3,2,0,400,15,12,7,1.1,1.1,1.1,10,2,150,289,51.9,24,150,12,15,10,Crystal Palace
