Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Gylfi Sigurðsson,10.0,is ISL,FW,31-126,75,0,0,0,0,0,0,0,0,24,0,1,1,0.0,0.0,0.0,1,0,15,19,78.9,1,12,1,1,0,Everton
Richarlison,7.0,br BRA,FW,23-247,15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,5,0,1,0,Everton
James Rodríguez,19.0,co COL,FW,29-184,85,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.4,3,1,47,60,78.3,10,43,1,2,1,Everton
Séamus Coleman,23.0,ie IRL,RM,32-093,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Everton
Lucas Digne,12.0,fr FRA,LM,27-176,90,0,1,0,0,0,0,0,0,46,0,1,3,0.0,0.0,0.1,1,1,24,37,64.9,2,15,2,1,0,Everton
Tom Davies,26.0,eng ENG,CM,22-196,63,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.0,1,0,31,36,86.1,2,22,0,3,3,Everton
André Gomes,21.0,pt POR,CM,27-166,27,0,1,0,0,0,0,0,0,23,2,0,2,0.0,0.0,0.1,2,1,15,16,93.8,3,9,0,2,1,Everton
Abdoulaye Doucouré,16.0,ml MLI,CM,28-011,90,0,0,0,0,0,0,1,0,59,1,2,0,0.0,0.0,0.0,0,0,44,53,83.0,3,27,1,1,1,Everton
Alex Iwobi,17.0,ng NGA,"RM,FW",24-254,90,1,0,0,0,3,2,0,0,54,4,0,0,0.5,0.5,0.0,2,1,37,45,82.2,5,30,6,5,3,Everton
Ben Godfrey,22.0,eng ENG,LB,22-363,90,0,0,0,0,0,0,0,0,44,0,3,1,0.0,0.0,0.0,0,0,32,38,84.2,4,14,2,2,2,Everton
Michael Keane,5.0,eng ENG,CB,28-001,90,1,0,0,0,1,1,0,0,105,1,2,2,0.1,0.1,0.0,0,0,86,90,95.6,11,67,0,0,0,Everton
Yerry Mina,13.0,co COL,CB,26-111,90,0,0,0,0,1,0,0,0,89,0,0,0,0.0,0.0,0.0,0,0,78,80,97.5,5,56,1,0,0,Everton
Mason Holgate,4.0,jm JAM,RB,24-082,90,0,0,0,0,0,0,1,0,44,1,1,0,0.0,0.0,0.0,0,0,33,41,80.5,3,19,0,0,0,Everton
Jordan Pickford,1.0,eng ENG,GK,26-311,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,24,27,88.9,0,13,0,0,0,Everton
14 Players,,,,,990,2,2,0,0,5,3,2,0,633,11,10,10,0.6,0.6,0.6,10,4,467,545,85.7,50,332,14,18,11,Everton
