Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Harry Kane,10.0,eng ENG,FW,27-169,90,1,0,0,0,2,1,0,0,39,0,1,2,0.6,0.6,0.2,2,0,14,29,48.3,2,31,2,1,0,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,"LW,LM",28-189,90,0,0,0,0,4,2,0,0,40,0,0,0,1.3,1.3,0.0,2,0,26,33,78.8,3,25,2,4,4,Tottenham Hotspur
Moussa Sissoko,17.0,fr FRA,"RW,CM,DM",31-150,90,0,0,0,0,2,1,0,0,49,1,1,2,0.2,0.2,0.0,1,0,26,35,74.3,3,31,5,3,2,Tottenham Hotspur
Tanguy Ndombele,28.0,fr FRA,AM,24-016,80,0,0,0,0,1,0,0,0,52,4,1,1,0.0,0.0,0.5,6,0,31,38,81.6,6,37,2,7,5,Tottenham Hotspur
Carlos Vinícius,45.0,br BRA,FW,25-294,10,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,0,0,0,Tottenham Hotspur
Harry Winks,8.0,eng ENG,DM,24-346,74,0,0,0,0,2,1,0,0,69,0,3,2,0.0,0.0,0.1,1,0,52,62,83.9,6,49,1,0,0,Tottenham Hotspur
Érik Lamela,11.0,ar ARG,"RM,RW",28-315,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,3,0,1,1,Tottenham Hotspur
Pierre Højbjerg,5.0,dk DEN,"DM,CM",25-161,90,0,0,0,0,1,1,1,0,75,1,1,1,0.2,0.2,0.0,2,1,66,73,90.4,5,56,0,0,0,Tottenham Hotspur
Sergio Reguilón,3.0,es ESP,LB,24-028,90,0,1,0,0,2,0,0,0,68,1,4,4,0.2,0.2,0.5,3,1,35,50,70.0,6,39,5,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,26-364,90,0,0,0,0,1,0,0,0,92,0,2,1,0.1,0.1,0.0,2,0,71,85,83.5,1,70,1,0,0,Tottenham Hotspur
Davinson Sánchez,6.0,co COL,CB,24-215,90,0,0,0,0,0,0,0,0,76,4,0,2,0.0,0.0,0.0,1,0,57,64,89.1,3,51,0,0,0,Tottenham Hotspur
Serge Aurier,24.0,ci CIV,RB,28-020,90,0,0,0,0,0,0,0,0,76,3,0,2,0.0,0.0,1.1,5,0,54,66,81.8,3,38,1,1,1,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,34-018,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,12,0,0,0,Tottenham Hotspur
13 Players,,,,,990,1,1,0,0,15,6,1,0,671,14,13,17,2.6,2.6,2.3,25,2,454,568,79.9,39,445,19,17,13,Tottenham Hotspur
