Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Chris Wood,9.0,nz NZL,FW,29-147,85,1,0,1,1,0,0,0,0,28,0,0,0,0.8,0.0,0.0,2,2,13,20,65.0,0,15,0,2,1,Burnley
Ashley Barnes,10.0,eng ENG,FW,31-185,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,2,0,0,0,Burnley
Matěj Vydra,27.0,cz CZE,FW,29-002,60,0,0,0,0,1,0,0,0,14,1,0,0,0.2,0.2,0.0,1,0,6,9,66.7,1,10,1,2,2,Burnley
Jay Rodriguez,19.0,eng ENG,FW,31-278,30,0,0,0,0,3,0,0,0,10,0,0,2,0.9,0.9,0.0,1,0,2,3,66.7,0,3,0,0,0,Burnley
Dwight McNeil,11.0,eng ENG,LM,21-162,74,0,0,0,0,0,0,0,0,46,3,1,0,0.0,0.0,0.0,0,0,27,39,69.2,3,20,2,1,0,Burnley
Jóhann Berg Guðmundsson,7.0,is ISL,LM,30-188,16,0,0,0,0,1,0,1,0,10,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,1,6,1,0,0,Burnley
Jack Cork,4.0,eng ENG,CM,31-312,90,0,0,0,0,0,0,0,0,50,0,1,2,0.0,0.0,0.0,1,0,37,45,82.2,4,14,0,1,1,Burnley
Ashley Westwood,18.0,eng ENG,CM,31-032,90,0,0,0,0,1,0,0,0,69,1,3,0,0.0,0.0,0.1,1,0,51,66,77.3,6,31,1,1,1,Burnley
Josh Brownhill,8.0,eng ENG,RM,25-135,90,0,0,0,0,1,1,0,0,38,0,1,2,0.1,0.1,0.0,2,0,28,32,87.5,3,18,2,3,3,Burnley
Charlie Taylor,3.0,eng ENG,LB,27-227,90,0,0,0,0,0,0,0,0,79,1,2,2,0.0,0.0,0.0,0,0,42,68,61.8,4,32,4,1,0,Burnley
Ben Mee,6.0,eng ENG,CB,31-224,90,0,0,0,0,0,0,1,0,59,0,1,3,0.0,0.0,0.0,0,0,36,51,70.6,2,26,0,0,0,Burnley
James Tarkowski,5.0,eng ENG,CB,28-165,90,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.0,0,0,30,47,63.8,6,27,1,0,0,Burnley
Matthew Lowton,2.0,eng ENG,RB,31-328,90,0,0,0,0,0,0,0,0,47,0,2,1,0.0,0.0,0.3,4,0,30,41,73.2,2,22,0,1,1,Burnley
Nick Pope,1.0,eng ENG,GK,29-014,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,20,48,41.7,1,22,0,0,0,Burnley
14 Players,,,,,990,1,0,1,1,7,1,2,0,566,8,12,12,2.1,1.3,0.4,12,2,329,480,68.5,34,248,12,12,9,Burnley
