Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Romelu Lukaku,9.0,be BEL,"FW,AM",24-199,90,0,1,0,0,4,1,0,0,32,0,0,0,0.3,0.3,0.1,6,2,14,24,58.3,2,24,2,1,1,Manchester United
Anthony Martial,11.0,fr FRA,AM,21-358,64,1,0,0,0,2,1,0,0,25,0,0,0,0.1,0.1,0.0,2,0,11,13,84.6,1,23,4,4,2,Manchester United
Marcus Rashford,19.0,eng ENG,AM,20-028,26,0,0,0,0,1,0,0,0,15,2,0,0,0.0,0.0,0.1,3,0,9,11,81.8,0,9,0,0,0,Manchester United
Jesse Lingard,14.0,eng ENG,AM,24-348,87,1,1,0,0,3,2,0,0,48,0,0,3,0.4,0.4,0.3,8,3,20,36,55.6,4,29,5,4,3,Manchester United
Zlatan Ibrahimović,10.0,se SWE,FW,36-056,3,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,0,Manchester United
Nemanja Matić,31.0,rs SRB,CM,29-119,53,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.0,1,0,27,32,84.4,2,21,1,0,0,Manchester United
Ander Herrera,21.0,es ESP,CM,28-106,37,0,1,0,0,0,0,0,0,28,1,1,4,0.0,0.0,0.1,0,0,18,20,90.0,1,14,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,CM,24-258,90,0,0,0,0,2,0,0,0,60,2,1,0,0.1,0.1,0.0,6,2,34,48,70.8,5,35,2,5,4,Manchester United
Ashley Young,18.0,eng ENG,WB,32-142,90,2,0,0,0,3,2,0,0,42,2,3,0,0.2,0.2,0.0,0,0,22,32,68.8,3,21,1,1,1,Manchester United
Antonio Valencia,25.0,ec ECU,WB,32-116,90,0,0,0,0,0,0,0,0,58,2,2,3,0.0,0.0,0.0,1,0,36,47,76.6,3,27,2,2,1,Manchester United
Marcos Rojo,5.0,ar ARG,CB,27-253,90,0,0,0,0,0,0,1,0,53,1,0,2,0.0,0.0,0.0,0,0,29,41,70.7,4,33,0,0,0,Manchester United
Chris Smalling,12.0,eng ENG,CB,28-006,90,0,0,0,0,0,0,0,0,36,1,0,1,0.0,0.0,0.0,0,0,15,17,88.2,0,11,0,0,0,Manchester United
Victor Lindelöf,2.0,se SWE,CB,23-134,90,0,0,0,0,0,0,0,0,40,1,2,1,0.0,0.0,0.0,0,0,26,30,86.7,1,24,0,1,1,Manchester United
David de Gea,1.0,es ESP,GK,27-021,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,14,26,53.8,0,8,0,0,0,Manchester United
14 Players,,,,,990,4,3,0,0,15,6,1,0,510,14,10,15,1.2,1.2,0.5,27,7,280,383,73.1,26,284,17,18,13,Manchester United
