Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Troy Deeney,9.0,eng ENG,FW,29-282,90,0,0,0,0,2,0,0,0,28,0,0,0,0.1,0.1,0.1,4,1,13,22,59.1,2,17,0,0,0,Watford
Roberto Pereyra,37.0,ar ARG,"LW,CM,LM",27-090,90,1,0,0,0,6,4,0,0,60,0,0,1,0.7,0.7,0.0,3,0,28,41,68.3,2,37,7,4,3,Watford
Kiko Femenía,21.0,es ESP,"RW,RB",27-064,90,0,0,0,0,1,0,0,0,68,0,2,0,0.0,0.0,0.3,3,0,46,61,75.4,7,49,2,3,3,Watford
Will Hughes,19.0,eng ENG,"AM,RM",22-355,84,0,0,0,0,0,0,0,0,55,3,1,1,0.0,0.0,0.1,5,1,35,47,74.5,6,32,1,1,1,Watford
Richarlison,11.0,br BRA,LM,20-332,6,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,4,1,0,0,Watford
Étienne Capoue,29.0,fr FRA,"DM,CM",29-270,90,0,0,0,0,2,0,0,0,60,1,4,0,0.0,0.0,0.1,2,0,40,52,76.9,6,28,0,0,0,Watford
Abdoulaye Doucouré,16.0,ml MLI,"DM,CM",25-096,84,0,0,0,0,0,0,1,0,56,0,0,0,0.0,0.0,0.0,4,0,40,48,83.3,4,31,0,1,1,Watford
André Carrillo,28.0,pe PER,RM,26-297,6,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,3,7,42.9,0,5,0,1,1,Watford
José Holebas,25.0,gr GRE,LB,33-284,90,0,0,0,0,0,0,0,0,79,1,1,0,0.0,0.0,0.0,2,0,39,75,52.0,2,37,2,2,2,Watford
Adrian Mariappa,6.0,jm JAM,CB,31-186,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,1,17,0,0,0,Watford
Sebastian Prödl,5.0,at AUT,CB,30-290,90,0,0,0,0,0,0,0,0,47,2,0,1,0.0,0.0,0.0,0,0,29,36,80.6,2,17,0,0,0,Watford
Daryl Janmaat,2.0,nl NED,RB,28-259,75,0,0,0,0,2,1,0,0,53,0,0,0,0.1,0.1,0.0,2,0,37,49,75.5,6,22,0,0,0,Watford
Stefano Okaka,33.0,it ITA,FW,28-241,15,0,0,0,0,1,0,1,0,4,0,0,0,0.3,0.3,0.0,0,0,0,1,0.0,0,3,0,1,0,Watford
Orestis Karnezis,30.0,gr GRE,GK,32-270,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,7,23,30.4,0,11,0,0,0,Watford
14 Players,,,,,990,1,0,0,0,14,5,2,0,593,9,9,3,1.2,1.2,0.7,25,2,346,500,69.2,39,310,13,13,11,Watford
