Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Erling Haaland,9.0,no NOR,FW,24-133,90,0,0,0,0,2,1,0,0,16,0,0,0,0.2,0.2,0.1,1,0,6,7,85.7,0,6,0,1,0,Manchester City
Matheus Nunes,27.0,pt POR,LW,26-096,56,0,0,0,0,0,0,1,0,31,0,0,2,0.0,0.0,0.0,0,0,18,22,81.8,2,18,1,3,1,Manchester City
Jeremy Doku,11.0,be BEL,"LW,LM",22-188,34,0,0,0,0,1,0,0,0,28,1,0,0,0.0,0.0,0.1,2,0,15,18,83.3,1,25,4,7,6,Manchester City
Rico Lewis,82.0,eng ENG,"RW,DM",20-010,78,0,0,0,0,1,0,0,0,31,3,1,0,0.1,0.1,0.0,1,0,19,22,86.4,2,18,2,2,1,Manchester City
Jack Grealish,10.0,eng ENG,"CM,DM",29-082,12,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,1,0,10,12,83.3,2,10,2,0,0,Manchester City
Phil Foden,47.0,eng ENG,AM,24-187,78,0,0,0,0,0,0,1,0,44,0,0,0,0.0,0.0,0.0,1,0,31,35,88.6,1,26,1,3,0,Manchester City
Kevin De Bruyne,17.0,be BEL,"CM,AM",33-156,12,0,0,0,0,1,1,0,0,10,1,0,0,0.4,0.4,0.0,1,0,7,9,77.8,1,4,0,0,0,Manchester City
İlkay Gündoğan,19.0,de GER,DM,34-038,57,0,0,0,0,0,0,0,0,44,0,1,1,0.0,0.0,0.0,1,0,34,41,82.9,5,27,2,0,0,Manchester City
Sávio,26.0,br BRA,"RW,RM",20-235,33,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,3,13,1,5,2,Manchester City
Bernardo Silva,20.0,pt POR,DM,30-113,90,0,0,0,0,2,0,0,0,93,4,1,1,0.1,0.1,0.0,3,0,71,80,88.8,4,56,1,2,2,Manchester City
Nathan Aké,6.0,nl NED,LB,29-287,90,0,0,0,0,0,0,0,0,79,4,2,4,0.0,0.0,0.0,1,0,57,66,86.4,2,45,2,0,0,Manchester City
Manuel Akanji,25.0,ch SUI,CB,29-135,90,0,0,0,0,0,0,1,0,77,0,0,1,0.0,0.0,0.0,0,0,63,69,91.3,8,44,2,0,0,Manchester City
Rúben Dias,3.0,pt POR,CB,27-201,90,0,0,0,0,1,0,0,0,87,0,0,1,0.0,0.0,0.1,1,0,72,78,92.3,3,65,1,0,0,Manchester City
Kyle Walker,2.0,eng ENG,RB,34-187,90,0,0,0,0,0,0,0,0,68,3,0,0,0.0,0.0,0.0,1,0,50,59,84.7,6,36,1,2,1,Manchester City
Stefan Ortega,18.0,de GER,GK,32-025,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,37,43,86.0,0,29,0,0,0,Manchester City
15 Players,,,,,990,0,0,0,0,8,2,3,0,686,17,5,10,0.8,0.8,0.4,14,0,498,573,86.9,40,422,20,25,13,Manchester City
