Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Liam Delap,19.0,eng ENG,FW,21-254,78,0,0,0,0,3,0,0,0,24,0,0,2,0.2,0.2,0.0,3,0,9,12,75.0,1,13,2,5,2,Ipswich Town
George Hirst,27.0,sct SCO,FW,25-247,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,1,0,0,0,0,Ipswich Town
Jack Clarke,47.0,eng ENG,LW,23-331,70,0,0,0,0,1,0,0,0,30,4,2,2,0.3,0.3,0.0,1,0,15,20,75.0,1,11,0,2,2,Ipswich Town
Sammie Szmodics,23.0,ie IRL,LW,29-025,20,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.1,2,0,9,9,100.0,0,6,1,1,0,Ipswich Town
Wes Burns,7.0,wls WAL,RW,29-331,62,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.3,1,0,12,17,70.6,0,17,1,0,0,Ipswich Town
Conor Chaplin,10.0,eng ENG,"AM,RW",27-246,28,0,0,0,0,1,1,0,0,14,0,0,0,0.1,0.1,0.0,0,0,8,11,72.7,2,10,0,1,0,Ipswich Town
Omari Hutchinson,20.0,eng ENG,"AM,RW",20-355,90,0,0,0,0,2,0,0,0,54,0,0,1,0.1,0.1,0.3,4,0,28,40,70.0,3,41,4,5,0,Ipswich Town
Kalvin Phillips,8.0,eng ENG,DM,28-322,70,0,0,0,0,1,0,0,0,54,2,0,3,0.1,0.1,0.1,1,0,37,42,88.1,5,24,0,1,1,Ipswich Town
Jack Taylor,14.0,ie IRL,DM,26-118,20,0,0,0,0,2,1,1,0,18,0,0,0,0.2,0.2,0.0,3,0,13,15,86.7,5,13,0,1,1,Ipswich Town
Sam Morsy,5.0,eg EGY,DM,33-039,90,0,0,0,0,0,0,0,0,78,3,0,0,0.0,0.0,0.0,3,0,70,73,95.9,11,41,0,1,1,Ipswich Town
Leif Davis,3.0,eng ENG,LB,24-281,90,0,0,0,0,0,0,0,0,64,1,2,1,0.0,0.0,0.3,3,0,39,54,72.2,3,23,0,2,0,Ipswich Town
Cameron Burgess,15.0,au AUS,CB,28-364,90,0,0,0,0,2,0,0,0,98,1,1,1,0.1,0.1,0.0,0,0,67,84,79.8,6,55,1,0,0,Ipswich Town
Luke Woolfenden,6.0,eng ENG,CB,25-364,90,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,0,0,62,68,91.2,3,52,1,0,0,Ipswich Town
Dara O'Shea,26.0,ie IRL,RB,25-229,62,0,0,0,0,1,0,0,0,51,0,2,1,0.1,0.1,0.0,3,0,37,43,86.0,5,23,0,0,0,Ipswich Town
Harry Clarke,2.0,eng ENG,RB,23-231,28,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,26,88.5,2,16,2,0,0,Ipswich Town
Arijanet Muric,1.0,xk KVX,GK,25-347,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,18,22,81.8,0,14,0,0,0,Ipswich Town
16 Players,,,,,990,0,0,0,0,13,2,1,0,647,13,9,12,1.3,1.3,1.1,25,0,449,539,83.3,48,359,12,19,7,Ipswich Town
