Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Che Adams,10.0,sct SCO,FW,26-234,62,0,1,0,0,0,0,1,0,18,0,0,0,0.0,0.0,0.2,4,1,10,14,71.4,2,14,0,0,0,Southampton
Sekou Mara,18.0,fr FRA,FW,20-217,28,0,0,0,0,1,0,0,0,13,1,1,1,0.0,0.0,0.0,1,0,1,6,16.7,0,9,1,0,0,Southampton
Kamaldeen Sulemana,20.0,gh GHA,LW,21-017,79,0,0,0,0,2,1,0,0,41,3,0,7,0.1,0.1,0.0,0,0,12,20,60.0,1,22,2,5,1,Southampton
Stuart Armstrong,17.0,sct SCO,LW,30-339,11,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,1,0,0,Southampton
Theo Walcott,32.0,eng ENG,RW,33-353,62,0,0,0,0,1,0,0,0,27,2,0,1,0.2,0.2,0.0,0,0,9,20,45.0,0,17,0,1,1,Southampton
Adam Armstrong,9.0,eng ENG,RW,26-022,28,0,0,0,0,0,0,1,0,8,0,1,1,0.0,0.0,0.0,0,0,1,1,100.0,0,6,1,0,0,Southampton
Carlos Alcaraz,26.0,ar ARG,AM,20-094,49,1,0,0,0,4,2,1,0,21,0,0,0,0.3,0.3,0.0,2,0,11,12,91.7,1,15,3,2,1,Southampton
Mohamed Elyounoussi,24.0,no NOR,AM,28-212,41,0,0,0,0,0,0,0,0,23,0,3,1,0.0,0.0,0.0,0,0,6,14,42.9,0,8,0,0,0,Southampton
Roméo Lavia,45.0,be BEL,DM,19-057,90,0,0,0,0,0,0,0,0,44,3,1,4,0.0,0.0,0.1,2,0,24,32,75.0,2,27,0,2,1,Southampton
James Ward-Prowse,8.0,eng ENG,DM,28-123,90,0,0,0,1,2,1,1,0,56,3,1,1,0.8,0.0,0.1,2,0,35,46,76.1,5,23,0,1,0,Southampton
Kyle Walker-Peters,2.0,eng ENG,LB,25-325,90,0,0,0,0,0,0,0,0,51,2,1,4,0.0,0.0,0.0,2,0,27,33,81.8,4,18,1,5,3,Southampton
Armel Bella Kotchap,37.0,de GER,CB,21-083,90,0,0,0,0,0,0,0,0,48,2,3,2,0.0,0.0,0.0,1,0,30,36,83.3,3,27,0,0,0,Southampton
Jan Bednarek,35.0,pl POL,CB,26-326,90,0,0,0,0,0,0,0,0,51,1,3,1,0.0,0.0,0.0,0,0,32,42,76.2,1,24,0,0,0,Southampton
Ainsley Maitland-Niles,3.0,eng ENG,RB,25-187,90,0,0,0,0,0,0,0,0,61,3,2,2,0.0,0.0,0.2,3,1,29,46,63.0,5,30,1,2,2,Southampton
Gavin Bazunu,31.0,ie IRL,GK,21-012,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,17,41,41.5,0,23,0,0,0,Southampton
15 Players,,,,,990,1,1,0,1,10,4,4,0,509,21,16,25,1.4,0.6,0.5,17,2,247,367,67.3,24,265,10,18,9,Southampton
