Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Christian Eriksen,14.0,dk DEN,"FW,CM",30-174,90,0,0,0,0,3,2,0,0,76,2,0,1,0.1,0.1,0.1,7,0,46,65,70.8,12,38,0,0,0,Manchester United
Marcus Rashford,10.0,eng ENG,LW,24-280,90,0,0,0,0,3,0,0,0,32,1,1,1,0.3,0.3,0.0,1,0,17,21,81.0,1,22,1,2,0,Manchester United
Jadon Sancho,25.0,eng ENG,RW,22-135,89,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.0,0.1,6,0,28,35,80.0,4,24,4,3,2,Manchester United
Anthony Elanga,36.0,se SWE,RW,20-102,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0,Manchester United
Bruno Fernandes,8.0,pt POR,LM,27-333,89,0,0,0,0,1,0,0,0,78,0,0,2,0.2,0.2,0.3,4,0,55,72,76.4,16,46,6,3,2,Manchester United
Alejandro Garnacho,49.0,ar ARG,LM,18-037,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,Manchester United
Fred,17.0,br BRA,CM,29-155,52,0,0,0,0,1,0,0,0,48,0,2,2,0.0,0.0,0.0,0,0,33,41,80.5,2,25,0,0,0,Manchester United
Cristiano Ronaldo,7.0,pt POR,FW,37-183,38,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,1,4,1,0,0,Manchester United
Scott McTominay,39.0,sct SCO,RM,25-242,77,0,0,0,0,1,0,1,0,36,0,2,0,0.0,0.0,0.0,1,0,19,28,67.9,2,17,1,1,0,Manchester United
Donny van de Beek,34.0,nl NED,RM,25-111,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,9,10,90.0,1,3,1,0,0,Manchester United
Luke Shaw,23.0,eng ENG,LB,27-026,89,0,0,0,0,1,1,1,0,78,3,2,1,0.1,0.1,0.2,2,0,56,71,78.9,2,39,3,0,0,Manchester United
Tyrell Malacia,12.0,nl NED,LB,22-355,1,0,0,0,0,0,0,0,0,4,2,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Manchester United
Lisandro Martínez,6.0,ar ARG,CB,24-201,90,0,0,0,0,3,0,1,0,100,2,1,2,0.1,0.1,0.0,3,0,75,81,92.6,2,52,1,1,1,Manchester United
Harry Maguire,5.0,eng ENG,CB,29-155,90,0,0,0,0,1,0,1,0,86,1,4,3,0.2,0.2,0.0,1,0,63,72,87.5,4,53,2,0,0,Manchester United
Diogo Dalot,20.0,pt POR,RB,23-142,90,0,0,0,0,2,2,0,0,77,1,3,0,0.3,0.3,0.1,3,0,47,64,73.4,6,33,5,3,0,Manchester United
David de Gea,1.0,es ESP,GK,31-273,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,23,28,82.1,0,17,0,0,0,Manchester United
16 Players,,,,,990,0,0,0,0,17,5,4,0,708,12,15,14,1.4,1.4,0.8,31,0,480,599,80.1,54,375,25,13,5,Manchester United
