Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Carlos Vinícius,30.0,br BRA,FW,28-036,90,1,0,0,0,1,1,0,0,21,2,0,1,0.1,0.1,0.0,0,0,4,10,40.0,1,13,0,1,1,Fulham
Bobby De Cordova-Reid,14.0,jm JAM,LW,30-087,75,0,0,0,0,1,0,0,0,24,1,0,2,0.0,0.0,0.0,0,0,11,15,73.3,1,7,0,1,0,Fulham
Daniel James,21.0,wls WAL,RW,25-171,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,Fulham
Harry Wilson,8.0,wls WAL,RW,26-039,75,0,1,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.1,1,1,13,16,81.3,0,10,0,0,0,Fulham
Manor Solomon,11.0,il ISR,LW,23-280,15,0,0,0,0,1,0,0,0,20,1,0,1,0.0,0.0,0.0,0,0,12,13,92.3,1,11,0,2,1,Fulham
Andreas Pereira,18.0,br BRA,AM,27-119,57,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,2,1,14,22,63.6,1,11,0,0,0,Fulham
Tom Cairney,10.0,sct SCO,AM,32-100,33,0,0,0,0,0,0,0,0,33,2,1,2,0.0,0.0,0.0,0,0,20,27,74.1,3,23,2,2,2,Fulham
João Palhinha,26.0,pt POR,DM,27-295,90,0,0,0,0,0,0,0,0,47,3,1,1,0.0,0.0,0.0,1,0,35,43,81.4,3,16,1,1,1,Fulham
Harrison Reed,6.0,eng ENG,DM,28-093,75,0,0,0,0,0,0,0,0,31,2,1,2,0.0,0.0,0.0,0,0,18,22,81.8,0,12,0,0,0,Fulham
Saša Lukić,28.0,rs SRB,DM,26-260,15,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,6,0,0,0,Fulham
Antonee Robinson,33.0,us USA,LB,25-265,90,0,0,0,0,0,0,0,0,69,3,2,3,0.0,0.0,0.0,1,0,43,57,75.4,1,36,1,1,1,Fulham
Tim Ream,13.0,us USA,CB,35-207,20,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,4,1,0,0,Fulham
Issa Diop,31.0,fr FRA,CB,26-111,70,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.0,0,0,47,54,87.0,1,41,0,0,0,Fulham
Tosin Adarabioyo,4.0,eng ENG,CB,25-218,90,0,0,0,0,0,0,0,0,49,2,0,0,0.0,0.0,0.0,0,0,34,39,87.2,3,25,1,0,0,Fulham
Kenny Tete,2.0,nl NED,RB,27-203,90,0,0,0,0,1,0,1,0,43,4,3,1,0.0,0.0,0.0,0,0,25,30,83.3,3,15,3,1,0,Fulham
Bernd Leno,17.0,de GER,GK,31-057,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,32,0,0,0,Fulham
16 Players,,,,,990,1,1,0,0,4,1,1,0,512,22,9,13,0.2,0.2,0.1,5,2,327,411,79.6,19,267,9,9,6,Fulham
