Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Ivan Toney,17.0,eng ENG,FW,27-030,90,0,0,0,0,5,1,0,0,37,1,0,0,0.5,0.5,0.0,4,0,16,22,72.7,3,26,1,3,1,Brentford
Kevin Schade,9.0,de GER,LW,21-139,60,0,0,0,0,0,0,0,0,20,1,1,0,0.0,0.0,0.0,0,0,2,8,25.0,0,10,2,2,0,Brentford
Yoane Wissa,11.0,cd COD,LW,26-224,30,0,0,0,0,1,1,0,0,11,0,0,1,0.1,0.1,0.1,1,0,4,6,66.7,0,6,1,1,0,Brentford
Bryan Mbeumo,19.0,cm CMR,RW,23-251,90,0,0,0,0,1,0,0,0,42,1,2,1,0.0,0.0,0.4,4,0,26,34,76.5,3,27,4,5,3,Brentford
Mathias Jensen,8.0,dk DEN,LM,27-104,60,0,0,0,0,0,0,1,0,46,1,0,0,0.0,0.0,0.0,0,0,30,42,71.4,4,29,0,2,1,Brentford
Vitaly Janelt,27.0,de GER,LM,24-340,30,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.1,2,0,17,22,77.3,3,12,0,0,0,Brentford
Christian Nørgaard,6.0,dk DEN,CM,29-036,90,0,0,0,0,2,1,0,0,66,5,2,1,0.2,0.2,0.1,1,0,43,53,81.1,5,29,0,1,0,Brentford
Josh Dasilva,10.0,eng ENG,RM,24-174,60,0,0,0,0,1,0,0,0,34,1,0,2,0.4,0.4,0.0,0,0,16,23,69.6,1,17,0,2,0,Brentford
Mikkel Damsgaard,24.0,dk DEN,RM,22-286,30,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,2,0,10,13,76.9,1,9,0,1,1,Brentford
Rico Henry,3.0,jm JAM,LB,25-281,73,0,0,0,0,0,0,0,0,46,3,2,0,0.0,0.0,0.0,2,0,33,41,80.5,2,17,2,0,0,Brentford
Saman Ghoddos,14.0,ir IRN,LB,29-221,17,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,0,0,9,12,75.0,1,6,0,0,0,Brentford
Ben Mee,16.0,eng ENG,CB,33-206,90,0,0,0,0,0,0,0,0,67,3,1,0,0.0,0.0,0.0,1,0,52,59,88.1,6,39,1,0,0,Brentford
Ethan Pinnock,5.0,jm JAM,CB,29-321,90,0,0,0,0,0,0,0,0,66,7,4,0,0.0,0.0,0.0,0,0,47,53,88.7,2,27,0,1,0,Brentford
Aaron Hickey,2.0,sct SCO,RB,20-309,73,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,32,39,82.1,6,24,1,1,1,Brentford
Shandon Baptiste,26.0,gd GRN,RB,25-007,17,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,9,9,100.0,0,5,0,0,0,Brentford
David Raya,1.0,es ESP,GK,27-212,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,40,52,76.9,0,40,0,0,0,Brentford
16 Players,,,,,990,0,0,0,0,10,3,1,0,594,23,13,7,1.2,1.2,0.7,17,0,386,488,79.1,37,323,12,19,7,Brentford
