Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Gianluca Scamacca,7.0,it ITA,FW,23-296,73,0,0,0,0,2,0,0,0,25,3,0,0,0.1,0.1,0.1,3,0,8,13,61.5,1,15,0,2,0,West Ham United
Michail Antonio,9.0,jm JAM,FW,32-210,17,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,1,6,7,85.7,1,9,0,1,1,West Ham United
Saïd Benrahma,22.0,dz ALG,LW,27-075,90,1,0,1,1,7,0,0,0,59,1,0,2,1.1,0.3,0.0,8,0,34,41,82.9,6,40,7,6,5,West Ham United
Jarrod Bowen,20.0,eng ENG,RW,25-308,87,0,0,0,0,1,0,0,0,35,3,2,0,0.0,0.0,0.0,4,1,16,23,69.6,3,19,0,1,0,West Ham United
Vladimír Coufal,5.0,cz CZE,RW,30-063,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,2,0,0,0,West Ham United
Flynn Downes,12.0,eng ENG,AM,23-277,87,0,0,0,0,1,0,0,0,33,3,0,1,0.1,0.1,0.0,2,0,20,24,83.3,1,15,0,0,0,West Ham United
Pablo Fornals,8.0,es ESP,AM,26-244,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0,West Ham United
Declan Rice,41.0,eng ENG,DM,23-283,90,0,0,0,0,3,1,0,0,82,2,1,0,0.1,0.1,0.2,7,0,72,74,97.3,13,60,2,0,0,West Ham United
Tomáš Souček,28.0,cz CZE,DM,27-239,90,0,1,0,0,1,0,0,0,54,4,1,0,0.1,0.1,0.3,2,1,35,46,76.1,5,25,0,2,1,West Ham United
Aaron Cresswell,3.0,eng ENG,LB,32-313,90,0,0,0,0,1,1,0,0,89,3,1,0,0.0,0.0,0.2,7,0,68,82,82.9,11,50,2,1,0,West Ham United
Thilo Kehrer,24.0,de GER,CB,26-033,90,0,0,0,0,1,0,0,0,72,0,0,0,0.0,0.0,0.0,0,0,66,69,95.7,2,53,0,1,1,West Ham United
Kurt Zouma,4.0,fr FRA,CB,27-362,90,1,0,0,0,2,1,0,0,75,0,2,0,0.3,0.3,0.0,0,0,59,66,89.4,1,49,0,0,0,West Ham United
Ben Johnson,2.0,eng ENG,RB,22-273,90,0,0,0,0,0,0,0,0,85,3,1,0,0.0,0.0,0.1,2,0,55,79,69.6,2,41,2,2,1,West Ham United
Łukasz Fabiański,1.0,pl POL,GK,37-189,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,16,27,59.3,0,17,0,0,0,West Ham United
14 Players,,,,,990,2,1,1,1,19,3,0,0,653,22,8,3,1.9,1.1,0.9,36,3,458,556,82.4,47,396,13,16,9,West Ham United
