Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Ivan Perišić,14.0,hr CRO,"FW,LB,WB",33-277,90,0,0,0,0,3,1,0,0,54,2,0,2,0.4,0.4,0.5,5,0,23,45,51.1,2,22,6,1,1,Tottenham Hotspur
Harry Kane,10.0,eng ENG,FW,29-101,90,1,0,0,0,3,1,0,0,31,0,0,2,0.1,0.1,0.1,1,0,12,18,66.7,0,14,0,1,0,Tottenham Hotspur
Pierre Højbjerg,5.0,dk DEN,CM,27-093,90,0,0,0,0,1,1,0,0,69,0,3,2,0.1,0.1,0.0,3,0,49,60,81.7,8,35,2,0,0,Tottenham Hotspur
Yves Bissouma,38.0,ml MLI,CM,26-068,87,0,0,0,0,1,0,0,0,70,2,1,4,0.0,0.0,0.0,2,0,51,57,89.5,4,35,2,2,2,Tottenham Hotspur
Lucas Moura,27.0,br BRA,AM,30-085,3,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,Tottenham Hotspur
Rodrigo Bentancur,30.0,uy URU,CM,25-134,90,0,0,0,0,1,1,0,0,65,4,1,0,0.1,0.1,0.0,3,0,51,56,91.1,6,33,1,4,4,Tottenham Hotspur
Ryan Sessegnon,19.0,eng ENG,LB,22-172,67,0,0,0,0,3,0,0,0,38,0,0,1,0.1,0.1,0.1,2,0,18,29,62.1,2,13,2,3,1,Tottenham Hotspur
Dejan Kulusevski,21.0,se SWE,"FW,AM",22-195,23,0,1,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,1,1,9,13,69.2,2,13,0,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,CB,29-196,90,0,0,0,0,0,0,0,0,69,1,2,2,0.0,0.0,0.0,1,0,46,58,79.3,8,40,0,1,0,Tottenham Hotspur
Clément Lenglet,34.0,fr FRA,CB,27-142,90,0,0,0,0,1,0,0,0,88,1,0,1,0.2,0.2,0.0,1,0,71,79,89.9,4,62,1,1,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,28-295,90,0,0,0,0,1,1,0,0,93,2,3,2,0.1,0.1,0.1,2,0,73,79,92.4,14,52,2,1,1,Tottenham Hotspur
Emerson,12.0,br BRA,RB,23-296,67,0,0,0,0,0,0,0,0,50,2,1,2,0.0,0.0,0.0,2,0,28,40,70.0,4,26,5,0,0,Tottenham Hotspur
Matt Doherty,2.0,ie IRL,"RB,WB",30-294,23,0,0,0,0,0,0,0,0,27,0,2,0,0.0,0.0,0.0,2,1,15,19,78.9,3,13,1,1,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,35-315,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,11,19,57.9,0,8,0,0,0,Tottenham Hotspur
14 Players,,,,,990,1,1,0,0,14,5,0,0,695,15,13,18,1.2,1.2,0.9,25,2,457,575,79.5,57,366,22,15,9,Tottenham Hotspur
