Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Diogo Jota,18.0,pt POR,"AM,FW",22-284,90,0,0,0,0,1,0,0,0,55,1,1,0,0.1,0.1,0.0,2,0,29,41,70.7,0,29,1,6,3,Wolverhampton Wanderers
Raúl Jiménez,9.0,mx MEX,FW,28-132,69,0,0,0,0,2,0,0,0,38,0,2,0,0.2,0.2,0.0,0,0,22,31,71.0,0,22,2,3,2,Wolverhampton Wanderers
Morgan Gibbs-White,17.0,eng ENG,FW,19-230,21,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,1,0,8,13,61.5,2,10,0,1,0,Wolverhampton Wanderers
João Moutinho,28.0,pt POR,CM,33-006,90,0,0,0,0,0,0,0,0,74,6,3,1,0.0,0.0,0.3,4,0,51,66,77.3,8,29,0,2,2,Wolverhampton Wanderers
Rúben Neves,8.0,pt POR,CM,22-185,90,0,0,0,0,2,0,0,0,68,2,2,1,0.0,0.0,0.0,0,0,46,58,79.3,4,33,1,1,1,Wolverhampton Wanderers
Leander Dendoncker,32.0,be BEL,CM,24-152,45,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,0,0,18,22,81.8,2,15,0,0,0,Wolverhampton Wanderers
Patrick Cutrone,10.0,it ITA,FW,21-254,45,1,0,0,0,3,1,0,0,13,1,1,0,1.4,1.4,0.0,3,0,3,7,42.9,0,4,1,0,0,Wolverhampton Wanderers
Jonny Castro,19.0,es ESP,WB,25-195,90,0,0,0,0,1,1,0,0,56,3,1,4,0.0,0.0,0.0,2,0,36,44,81.8,4,22,1,1,1,Wolverhampton Wanderers
Adama Traoré,37.0,es ESP,WB,23-232,55,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.1,2,0,24,32,75.0,4,18,7,2,2,Wolverhampton Wanderers
Matt Doherty,2.0,ie IRL,WB,27-241,35,0,0,0,0,1,1,0,0,25,1,1,0,0.1,0.1,0.0,1,1,16,20,80.0,3,11,0,2,1,Wolverhampton Wanderers
Romain Saïss,27.0,ma MAR,CB,29-172,90,0,0,0,0,1,1,1,0,57,1,0,0,0.1,0.1,0.0,0,0,35,48,72.9,2,27,0,0,0,Wolverhampton Wanderers
Conor Coady,16.0,eng ENG,CB,26-201,90,0,0,0,0,0,0,0,0,49,2,1,0,0.0,0.0,0.0,0,0,39,45,86.7,1,27,0,0,0,Wolverhampton Wanderers
Jesús Vallejo,4.0,es ESP,CB,22-252,90,0,0,0,0,0,0,0,0,71,0,2,2,0.0,0.0,0.0,0,0,44,60,73.3,5,44,0,1,1,Wolverhampton Wanderers
Rui Patrício,11.0,pt POR,GK,31-211,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,16,21,76.2,0,3,0,0,0,Wolverhampton Wanderers
14 Players,,,,,990,1,0,0,0,11,4,1,0,607,17,14,10,1.8,1.8,0.4,15,1,387,508,76.2,35,294,13,19,13,Wolverhampton Wanderers
