Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Wesley Moraes,9.0,br BRA,FW,22-313,90,2,1,0,1,5,4,0,0,36,1,2,0,2.0,1.1,0.0,4,1,15,16,93.8,0,20,0,1,0,Aston Villa
Jack Grealish,10.0,eng ENG,LW,24-025,90,1,0,0,0,4,3,0,0,63,2,1,0,0.4,0.4,0.1,11,2,40,47,85.1,8,46,6,4,1,Aston Villa
Anwar El Ghazi,21.0,nl NED,RW,24-155,63,0,2,0,0,5,2,0,0,35,2,0,0,0.4,0.4,0.7,4,2,17,25,68.0,4,22,1,0,0,Aston Villa
Trézéguet,17.0,eg EGY,RW,25-004,27,0,0,0,0,1,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,6,1,1,0,Aston Villa
Conor Hourihane,14.0,ie IRL,LM,28-245,77,1,1,0,0,1,1,1,0,36,1,0,0,0.0,0.0,0.7,4,1,21,26,80.8,5,15,1,2,0,Aston Villa
Douglas Luiz,6.0,br BRA,LM,21-149,13,1,0,0,0,1,1,0,0,9,0,0,1,0.0,0.0,0.0,1,0,5,7,71.4,2,5,0,0,0,Aston Villa
Marvelous Nakamba,11.0,zw ZIM,CM,25-259,90,0,0,0,0,0,0,0,0,50,2,2,4,0.0,0.0,0.0,1,0,25,33,75.8,2,17,0,1,0,Aston Villa
John McGinn,7.0,sct SCO,RM,24-352,90,0,0,0,0,3,0,1,0,61,3,1,1,0.1,0.1,0.1,3,0,42,48,87.5,7,36,2,3,2,Aston Villa
Matt Targett,18.0,eng ENG,LB,24-017,90,0,1,0,0,0,0,0,0,65,1,0,0,0.0,0.0,0.1,4,1,41,56,73.2,8,29,0,1,1,Aston Villa
Tyrone Mings,40.0,eng ENG,CB,26-206,90,0,0,0,0,0,0,0,0,34,0,0,4,0.0,0.0,0.0,0,0,13,22,59.1,2,15,0,0,0,Aston Villa
Björn Engels,22.0,be BEL,CB,25-020,74,0,0,0,0,1,0,0,0,34,1,2,1,0.1,0.0,0.0,0,0,21,23,91.3,0,14,0,0,0,Aston Villa
Ezri Konsa,15.0,eng ENG,CB,21-347,16,0,0,0,0,0,0,0,0,9,2,2,0,0.0,0.0,0.0,0,0,5,6,83.3,0,7,0,0,0,Aston Villa
Frederic Guilbert,24.0,fr FRA,RB,24-285,90,0,0,0,0,0,0,1,0,61,0,1,4,0.0,0.0,0.1,3,1,30,46,65.2,2,26,3,1,0,Aston Villa
Tom Heaton,1.0,eng ENG,GK,33-173,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,16,32,50.0,0,12,0,0,0,Aston Villa
14 Players,,,,,990,5,5,0,1,21,11,3,0,534,16,11,16,3.1,2.1,1.8,35,8,293,390,75.1,40,270,14,14,4,Aston Villa
