Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Michy Batshuayi,23.0,be BEL,FW,26-138,67,0,0,0,0,2,0,0,0,28,1,0,0,0.2,0.2,0.0,1,0,14,15,93.3,0,14,1,4,2,Chelsea
Olivier Giroud,18.0,fr FRA,FW,33-140,23,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.1,2,0,9,9,100.0,0,3,0,0,0,Chelsea
Willian,10.0,br BRA,"RW,LW",31-192,90,0,0,0,0,1,0,1,0,62,3,1,0,0.0,0.0,0.1,4,0,40,52,76.9,0,36,7,1,1,Chelsea
Pedro,11.0,es ESP,"LW,RW",32-204,90,0,0,0,0,3,0,1,0,65,1,1,1,0.2,0.2,0.2,7,0,46,54,85.2,7,50,5,2,1,Chelsea
Mateo Kovačić,17.0,hr CRO,LM,25-287,90,0,0,0,0,2,0,0,0,95,3,1,0,0.1,0.1,0.1,6,0,72,84,85.7,6,66,3,5,4,Chelsea
Jorginho,5.0,it ITA,CM,28-059,90,0,0,0,0,0,0,0,0,98,3,0,1,0.0,0.0,0.0,4,0,83,88,94.3,9,49,2,1,0,Chelsea
N'Golo Kanté,7.0,fr FRA,RM,28-325,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,Chelsea
Mason Mount,19.0,eng ENG,RM,21-038,79,0,0,0,0,3,0,0,0,46,1,0,1,0.1,0.1,0.1,1,0,29,37,78.4,1,28,1,0,0,Chelsea
César Azpilicueta,28.0,es ESP,LB,30-173,90,0,0,0,0,3,1,0,0,86,0,0,2,0.2,0.2,0.0,2,0,56,75,74.7,2,40,3,0,0,Chelsea
Antonio Rüdiger,2.0,de GER,CB,26-351,90,0,0,0,0,1,0,1,0,65,1,1,2,0.0,0.0,0.0,0,0,50,56,89.3,1,41,1,0,0,Chelsea
Andreas Christensen,4.0,dk DEN,CB,23-313,45,0,0,0,0,0,0,0,0,30,4,1,0,0.0,0.0,0.0,1,0,21,24,87.5,0,15,0,0,0,Chelsea
Kurt Zouma,15.0,fr FRA,CB,25-113,45,0,0,0,0,0,0,1,0,49,1,2,1,0.0,0.0,0.0,0,0,35,40,87.5,1,24,0,1,1,Chelsea
Reece James,24.0,eng ENG,RB,20-071,90,0,0,0,0,2,0,0,0,90,0,0,1,0.1,0.1,0.0,3,0,69,83,83.1,8,56,4,1,1,Chelsea
Willy Caballero,13.0,ar ARG,GK,38-142,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,25,32,78.1,0,20,0,0,0,Chelsea
14 Players,,,,,990,0,0,0,0,17,1,4,0,764,18,7,9,0.9,0.9,0.6,31,0,551,653,84.4,35,444,27,15,10,Chelsea
